"X","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
50389,"4J1UXdq8VL3M071IAIZV7s","Almafuerte;Beto Zamarbide","En Vivo All Boys","Deseando Destruir y Matar - En Vivo All Boys",26,85922,0,0.308,0.98,7,-5.533,1,0.0535,0.00227,0,0.834,0.367,107.029,4,"heavy-metal"
50390,"0P4urj5C1toIi1eqHyFvIr","Carajo","Hoy Como Ayer (En Vivo)","Pura Vida - En Vivo",26,253933,0,0.443,0.989,6,-3.759,1,0.196,3.1e-05,7.62e-06,0.808,0.139,120.043,4,"heavy-metal"
50392,"7McE546teu157YvyYPAxDw","Stam1na","Taival","Metsästäjä, III Ylösalainen",25,154143,0,0.585,0.555,5,-7.005,1,0.0293,0.0366,0.000618,0.0595,0.0757,125.052,4,"heavy-metal"
50397,"3RRZTpogn5pxCQpSH811ry","Almafuerte","En Vivo Obras","A Vos Amigo - En Vivo",25,281570,0,0.246,0.913,9,-5.57,1,0.0635,0.00182,0.0043,0.544,0.482,136.461,4,"heavy-metal"
50398,"4MSHtWWFDUcmOiWkLQsdhZ","Rata Blanca","El Reino Olvidado","No Es Nada Fácil (Ser Vos)",25,241319,0,0.507,0.964,8,-3.733,1,0.055,0.000134,0.00328,0.0937,0.632,134.933,4,"heavy-metal"
50399,"5QDOCYTL7R6q81UNP4V5hq","Malon","Nuevo Orden Mundial","Fuiste y Serás",25,272693,0,0.56,0.934,2,-5.151,0,0.0802,0.000213,0.00176,0.236,0.0787,138.045,4,"heavy-metal"
50400,"7sZTvm0Sx8umbyQViTE2Qc","Lordi","The Arockalypse","Hard Rock Hallelujah",55,247200,0,0.557,0.947,3,-3.733,1,0.0528,0.000236,0.0503,0.134,0.56,123.026,4,"heavy-metal"
50401,"1OnHeldjfrF6Zx3FnS1zQ5","Brothers of Metal","Prophecy of Ragnarök","Death of the God of Light",55,210332,0,0.506,0.911,1,-5.341,1,0.0397,1.94e-05,0.0288,0.335,0.276,112.489,1,"heavy-metal"
50413,"5GKkwG5vl13DHxcUxFBSTm","Battle Beast","Circus Of Doom","Eye of the Storm",54,266338,0,0.433,0.935,6,-6.704,0,0.0577,8.2e-06,2.32e-05,0.146,0.436,163.057,4,"heavy-metal"
50418,"06wzvBe5tlyfOP1ligSZkl","Pappo","Por Siempre","Sube a Mi Voiture",25,238840,0,0.326,0.859,9,-9.552,0,0.0513,0.0193,0.0012,0.658,0.579,138.558,4,"heavy-metal"
50422,"1PsY0LaQ87ZR2s6fuQtc2X","Pappo","Por Siempre","Que Sea Rock",25,268400,0,0.305,0.96,9,-4.717,1,0.0509,0.0104,0.00334,0.982,0.361,157.201,4,"heavy-metal"
50423,"35gu3olgH7ibZ7RHBG06UJ","Carajo","Frente a Frente","Shock",25,210946,0,0.489,0.982,8,-4.008,1,0.0758,9.37e-05,0.00011,0.244,0.378,114.052,4,"heavy-metal"
50424,"3gOpCtxMrNDuXXhOpYEiyA","Carajo","Atrapasueños","De Hoy No Pasa",25,151773,0,0.435,0.929,5,-3.567,0,0.0483,0.00064,3.25e-06,0.337,0.73,80.092,4,"heavy-metal"
50425,"4eX0LRKcUcSTwuHAeOeWk0","Almafuerte","Toro y Pampa (Remasterizado 2021)","Cosas Que Pueden Pasar",25,191326,0,0.316,0.911,0,-4.844,1,0.177,0.000292,0,0.351,0.618,124.173,4,"heavy-metal"
50426,"5YI3dwhipNoRuHgo6k3pPt","Almafuerte","En Vivo All Boys","Sé Vos - En Vivo All Boys",25,241653,0,0.217,0.862,9,-6.906,0,0.0676,0.0284,7.86e-06,0.792,0.572,77.734,4,"heavy-metal"
50428,"4yAsxg07JVPQy3qFn3HKzS","Almafuerte","Mundo Guanaco","Voy a Enloquecer",25,121973,0,0.349,0.95,9,-5.95,0,0.13,6.18e-05,0.00171,0.0548,0.445,142.284,4,"heavy-metal"
50432,"0oo6NX5bPcqUbX7eJtoslO","Almafuerte","En Vivo All Boys","Desde el Oeste - En Vivo All Boys",25,208983,0,0.282,0.833,0,-6.868,1,0.037,0.0279,3.8e-06,0.694,0.404,90.342,4,"heavy-metal"
50439,"5lUAxzqSyftzHSUxaA8xju","Carajo","Inmundo","Entre La Fe y La Razón",25,214106,0,0.581,0.957,3,-2.523,0,0.0541,0.0139,0,0.0856,0.848,151.873,4,"heavy-metal"
50443,"2nbUX5PBic49CsgLmV2X4O","Pappo;Charly García","Vivo Cosquín Rock","Desconfío de la Vida - En Vivo Cosquín Rock",25,406675,0,0.392,0.681,2,-5.258,1,0.0337,0.208,0.0128,0.732,0.331,130.267,3,"heavy-metal"
50450,"07Vk1JPd5MgBJxdrMpnLNh","Dream Evil","The Book of Heavy Metal","The Book of Heavy Metal (March of the Metallians)",52,325800,0,0.386,0.944,0,-4.334,1,0.0941,6.79e-05,0.0153,0.338,0.374,154.175,4,"heavy-metal"
50452,"11s2w6ITKTKH4JGwoUKhCo","Aria","Legendy russkogo roka: Arija, Ch. 2","Bespechnyy angel",42,238323,0,0.529,0.621,6,-7.218,1,0.0287,0.18,8.66e-05,0.11,0.259,130.045,4,"heavy-metal"
50455,"5UY1H04zmALat9j3VF98wO","U.D.O.","Rev-Raptor","I Give as Good as I Get",49,258098,0,0.533,0.722,2,-10.233,0,0.0286,0.0107,0.0015,0.134,0.302,109.953,4,"heavy-metal"
50460,"2qxqY65LHkd4UbZtRAZKIN","Accept","Too Mean to Die","Too Mean to Die",51,261306,1,0.56,0.981,4,-5.445,0,0.104,3.08e-05,0.115,0.102,0.237,111.012,4,"heavy-metal"
50463,"5CtaBjZac81phlz5FNFI18","Accept","Blood of the Nations","Beat the Bastards",55,324746,0,0.523,0.984,11,-3.695,0,0.116,1.86e-05,0.0175,0.0553,0.324,120.004,4,"heavy-metal"
50510,"6FUXgvzbMrMCzAuYGIiGIl","Brothers of Metal","Emblas Saga","Powersnake",55,223467,0,0.468,0.803,4,-6.653,0,0.0894,0.00241,0,0.453,0.409,87.38,3,"heavy-metal"
50514,"2CgXyaryyuxl35iMlvanD8","Accept","Restless And Wild","Princess of the Dawn",48,375466,0,0.649,0.584,2,-10.308,1,0.0421,0.038,0.117,0.446,0.478,128.851,4,"heavy-metal"
50516,"5uezGrwjyarcPOH8uYGdXk","Battle Beast","Circus Of Doom","Master of Illusion",55,248359,0,0.56,0.889,11,-6.673,0,0.0356,5.65e-05,0.000163,0.166,0.427,105.033,4,"heavy-metal"
50600,"5uVhwu6ZexzKtxFWipUGcf","Beast In Black","From Hell with Love","Heart of Steel",43,262979,0,0.548,0.947,8,-6.387,0,0.0339,0.00281,0.000131,0.174,0.65,109.972,4,"heavy-metal"
50607,"588TQ8545hoDTJij5yDqa7","Bloodbound","War of Dragons","Tears of a Dragonheart",52,229533,0,0.418,0.965,4,-2.992,0,0.119,0.0591,0,0.33,0.377,179.967,4,"heavy-metal"
50611,"0Hg6cD0VepM1bnjl0lObQ3","Brothers of Metal","Emblas Saga","Brothers Unite",54,246990,0,0.476,0.713,7,-7.024,1,0.0667,0.000838,0.000206,0.0802,0.564,183.032,3,"heavy-metal"
50650,"7FQvFYg88JndjHvd5tBxwI","Dream Evil","Dragonslayer","The Chosen Ones",54,302533,0,0.563,0.734,7,-6.207,0,0.038,0.0123,0,0.102,0.231,115.983,4,"heavy-metal"
50651,"0HlhtIdbSWSKW9DU5sXeFX","Beast In Black","Dark Connection","Blade Runner",54,247967,0,0.378,0.974,11,-5.535,0,0.0851,7.01e-06,0.883,0.0635,0.343,92.51,4,"heavy-metal"
50660,"1KuNk1ZZPTZKwjjo1Vdw9G","Brothers of Metal","Prophecy of Ragnarök","Fire Blood and Steel",55,192000,1,0.541,0.912,0,-5.491,1,0.0455,9.26e-05,0.00518,0.168,0.139,120.05,3,"heavy-metal"
50700,"75mzvCmnxclJax5EQrjdk9","Aria","С кем ты?","Встань, страх преодолей",40,256133,0,0.518,0.764,2,-12.899,0,0.0717,0.000159,0.00432,0.335,0.724,95.926,4,"heavy-metal"
50750,"4f73ikIdf3E1r89cRzo7e6","Accept","Metal Heart","Metal Heart",47,323666,0,0.32,0.553,7,-14.959,1,0.0524,0.00491,0.404,0.119,0.173,116.156,4,"heavy-metal"
50753,"67s5Cx8cn7iA5j3aJFkqnC","Accept","Objection Overruled","Amamos La Vida",45,278973,0,0.349,0.628,11,-7.25,0,0.0325,0.287,0.00498,0.274,0.354,98,4,"heavy-metal"
50765,"0ngSk8aGEjWS6fsHIV9KKj","Beast In Black","Berserker","Beast in Black",53,269088,0,0.161,0.942,11,-6.67,0,0.14,4.76e-06,0.00315,0.106,0.198,89.011,3,"heavy-metal"
50769,"204523f9MSgEfc0oDJycNS","Accept","Restless And Wild","Fast as a Shark",49,228666,0,0.431,0.95,2,-11.399,1,0.117,0.000109,0.248,0.232,0.162,140.044,4,"heavy-metal"
50800,"1TlUb1RIJbGzcBv6VXTqz4","Aria","Legendy russkogo roka: Arija, Ch. 2","Poterjannyy ray",38,335524,0,0.152,0.635,9,-6.798,0,0.0417,0.0566,0.000133,0.281,0.259,149.969,4,"heavy-metal"
50807,"7HFcQTJxiiwTxrdvUIrWJk","Beast In Black","From Hell with Love","No Surrender",53,255221,0,0.355,0.988,4,-5.394,0,0.0772,1.25e-05,0.381,0.194,0.331,174.069,4,"heavy-metal"
50810,"00CKqQSBhAr2gePvyIzk0P","Doro","True At Heart","Even Angels Cry",38,287293,0,0.563,0.414,10,-10.914,1,0.027,0.0276,0,0.155,0.193,132.107,4,"heavy-metal"
50814,"3M48mLjTHfMx6ogQfTVE9r","Brothers of Metal","The Other Son of Odin","The Other Son of Odin",54,205626,0,0.403,0.952,7,-4.534,1,0.081,0.000807,0.00101,0.325,0.517,174.974,4,"heavy-metal"
50823,"4Z44GYuMNFRHzoGowlp4ww","Beast In Black","Berserker","Born Again",54,231148,0,0.571,0.883,2,-6.896,1,0.0413,1e-04,0.000467,0.159,0.462,119.993,4,"heavy-metal"
50826,"204523f9MSgEfc0oDJycNS","Accept","Restless And Wild","Fast as a Shark",49,228666,0,0.431,0.95,2,-11.399,1,0.117,0.000109,0.248,0.232,0.162,140.044,4,"heavy-metal"
50850,"4dZNbxsT9rYexAvpM3GHS8","LOUDNESS","Hurricane Eyes","So Lonely",36,281186,0,0.401,0.53,6,-13.369,0,0.0281,0.000218,0.000299,0.115,0.511,170.938,4,"heavy-metal"
50851,"1SNBvk4kYL0WKZfCFu1g4p","Кипелов","Вавилон","Я свободен!",39,433093,0,0.357,0.654,11,-6.144,0,0.0423,0.0841,0.000576,0.121,0.178,143.956,4,"heavy-metal"
50852,"00GRoWhqbLHfqOpfsx4pli","U.D.O.","Animal House (Anniversary Edition)","In the Darkness",40,247120,0,0.542,0.659,9,-8.585,0,0.0306,0.0102,0.134,0.142,0.206,107.251,4,"heavy-metal"
50868,"3JqeGhxwgyVDdO9T8kUeda","Bloodbound","Rise of the Dragon Empire","Rise of the Dragon Empire",48,276986,0,0.417,0.891,9,-4.55,0,0.0497,0.00366,4.84e-05,0.232,0.478,74.99,4,"heavy-metal"
50900,"0zLv81RNFByXTZ3wu91y1R","Rata Blanca","Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris","Mujer Amante",50,363120,0,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,"heavy-metal"
50917,"62TCEZic6RfrMkC2jkJQ2S","Battle Beast","Circus Of Doom","Tempest Of Blades",53,212100,0,0.466,0.989,7,-6.867,1,0.101,4.8e-06,0.571,0.0985,0.145,137.026,4,"heavy-metal"
50950,"3Kh0RuR2T1UeiFK2qpNRmj","U.D.O.","Mission No. X","Cry Soldier Cry",43,315520,0,0.5,0.755,11,-5.161,0,0.0316,0.0802,2.32e-05,0.305,0.384,113.977,4,"heavy-metal"
50957,"0zLv81RNFByXTZ3wu91y1R","Rata Blanca","Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris","Mujer Amante",50,363120,0,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,"heavy-metal"
51000,"1aL9518P5G72N92b48tuKw","AP Dhillon","Summer High","Summer High",83,177391,0,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,"hip-hop"
51001,"08Isz2ETWSBhvIl8UpKYsp","Shubh","No Love","No Love",83,170387,0,0.768,0.487,4,-8.936,0,0.0431,0.24,0,0.175,0.722,137.034,4,"hip-hop"
51002,"42TMa2hgBNjte4uV7jNCnQ","Shubh;Ikky","Baller","Baller",82,148188,0,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,"hip-hop"
51003,"3UhmuWcFaLS3AO3kI9ynQ2","AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr","Insane","Insane",77,206060,0,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,4,"hip-hop"
51004,"5HCyWlXZPP0y6Gqq8TgA20","The Kid LAROI;Justin Bieber","STAY (with Justin Bieber)","STAY (with Justin Bieber)",89,141805,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4,"hip-hop"
51005,"3wz2vWhYnnBoFmgMkqtzLy","Chani Nattan;Inderpal Moga","Daku","Daku",75,131077,0,0.847,0.558,8,-5.855,0,0.0663,0.325,0,0.135,0.495,98.062,4,"hip-hop"
51006,"7AsG1F1eMWd17RYan8M3Wm","AP Dhillon;Shinda Kahlon","Two Hearts Never Break The Same","Dil Nu",71,233666,0,0.811,0.655,1,-7.118,0,0.0353,0.0947,1.63e-06,0.068,0.925,117.979,4,"hip-hop"
51007,"7IK26RNUdgoZWJdlarrcty","AP Dhillon;Shinda Kahlon","Two Hearts Never Break The Same","All Night (Live)",71,229510,0,0.723,0.456,4,-7.679,0,0.0359,0.137,2.95e-05,0.081,0.0383,101.139,4,"hip-hop"
51008,"2AilvPt1AQ8PixlCKqkjfj","Shubh","Elevated","Elevated",76,200658,1,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021,4,"hip-hop"
51009,"32FVH23yFXr8Z0sfjRw4It","AP Dhillon","Two Hearts Never Break The Same","Wo Noor",72,199420,0,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,"hip-hop"
51010,"29m79w9xPMH4YCD6r8JSmV","AP Dhillon;Gurinder Gill;Intense","Excuses","Excuses",82,176232,0,0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,4,"hip-hop"
51011,"6ZYxNjuAU9Vy3VtF6W1dtE","Shubh","We Rollin","We Rollin",79,199205,1,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,4,"hip-hop"
51012,"5RrOyaV2xOAnf62uWj24dB","King","OOPS","OOPS",75,163200,0,0.918,0.673,0,-5.084,1,0.184,0.314,0,0.0555,0.828,99.952,4,"hip-hop"
51013,"2uThc9fZx2BEL3t6uuRMO1","aleemrk;Umair","Cold Hours","Cold Hours",74,206117,0,0.737,0.613,1,-7.304,0,0.358,0.316,1.26e-06,0.343,0.493,170.14,4,"hip-hop"
51014,"70wFZWY6cKFxp3Qcq8uxH4","King","Ektarfa","Ektarfa",71,230903,0,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,4,"hip-hop"
51015,"2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","?","Hope",86,110886,1,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,"hip-hop"
51016,"58f4twRnbZOOVUhMUpplJ4","AP Dhillon;Gminxr;Gurinder Gill;Shinda Kahlon","Brown Munde","Brown Munde",76,254400,0,0.854,0.611,8,-6.26,0,0.0864,0.223,0,0.119,0.417,100.024,4,"hip-hop"
51017,"3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","Sakhiyaan",73,179325,0,0.706,0.674,9,-5.932,1,0.044,0.3,0,0.202,0.359,83.001,4,"hip-hop"
51018,"6XPmY4hIb1RGRyNuq0UBsl","The PropheC","The Lifestyle","Kina Chir",72,216026,0,0.622,0.431,11,-8.26,0,0.0293,0.0955,0,0.088,0.365,117.919,4,"hip-hop"
51019,"6TClJ8jXi3OBV7gcrU3jx5","AP Dhillon;Gurinder Gill","HIDDEN GEMS","TERE TE",75,114418,0,0.692,0.488,7,-10.96,0,0.135,0.0508,0,0.154,0.299,171.9,4,"hip-hop"
51020,"1W1dS4VnIrYnllQJ3CAcZy","Sidhu Moose Wala","So High","So High",72,218666,0,0.538,0.763,11,-6.346,0,0.205,0.0152,0,0.109,0.484,180.002,4,"hip-hop"
51021,"0a6zRnrjmaOcqsEIFkXIhw","Akhil","Khaab","Khaab",72,201689,0,0.662,0.661,0,-5.689,1,0.0514,0.417,0,0.0784,0.222,80.009,4,"hip-hop"
51022,"0yCWDaAgOtg6TKlNCg9rwA","King","The Carnival","Tu Aake Dekhle",81,270000,0,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,4,"hip-hop"
51023,"7B4uYqxTpTOS1sgxFB9Ann","Sidhu Moose Wala","The Last Ride","The Last Ride",77,262247,0,0.792,0.647,10,-5.447,0,0.334,0.0299,0,0.119,0.638,89.029,4,"hip-hop"
51024,"2NTVtNcpC0i1R7LVGaCZCF","Badshah;Nikhita Gandhi","Jugnu","Jugnu",74,230400,0,0.716,0.803,10,-5.14,0,0.0445,0.03,0,0.0817,0.325,124.961,4,"hip-hop"
51025,"60YICjIPdL7LDBcCMK0tAk","Sidhu Moose Wala;Sunny Malton;The Kidd","Levels","Levels",76,228705,1,0.592,0.728,2,-6.098,1,0.311,0.00148,0,0.379,0.577,113.17,5,"hip-hop"
51026,"7cVe3mYMIfhOlz1NXFWv70","Sidhu Moose Wala","No Name","0 to 100",71,108493,0,0.742,0.675,8,-6.551,1,0.0907,0.139,0,0.167,0.679,145.989,4,"hip-hop"
51027,"5pcmtf1lwrMqmAWWm248fY","AP Dhillon;Gurinder Gill","HIDDEN GEMS","DESIRES",76,168000,0,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,4,"hip-hop"
51028,"5W7DOVGQLTigu09afW7QMT","Sidhu Moose Wala","Moosetape","295",78,270000,0,0.557,0.794,11,-5.698,0,0.2,0.179,0,0.106,0.432,91.366,4,"hip-hop"
51029,"5uHy68Q7ZWe8Qq9k7EAprS","Karan Aujla","Sheesha","Sheesha",72,160851,0,0.708,0.672,6,-7.493,0,0.0582,0.322,0,0.135,0.399,93.886,4,"hip-hop"
51030,"2tjWCe2W7sgvS3C8NHcdtI","Akhil;Dhvani Bhanushali;Abhijit Vaghani;Bob","Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",74,222500,0,0.435,0.658,7,-5.949,0,0.0368,0.699,0,0.125,0.524,77.17,4,"hip-hop"
51031,"2PcGqmKToUz0s65q1Acg7d","AP Dhillon;Shinda Kahlon;Gminxr","HIDDEN GEMS","SPACESHIP",73,124498,0,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,"hip-hop"
51032,"7mNZUnDWUDidWBFaUpVtOC","Vilen","Chidiya","Chidiya",74,253333,0,0.486,0.494,6,-8.56,1,0.0324,0.715,0,0.109,0.414,179.975,4,"hip-hop"
51033,"1w3exvIgbRFV2ijf6qyWm8","Sidhu Moose Wala","No Name","Everybody Hurts",72,173333,0,0.738,0.599,8,-7.102,1,0.0393,0.434,0,0.13,0.575,120.052,5,"hip-hop"
51034,"6udC4b4jOSnHb9ItnXgKLR","Sachin-Jigar;Shreya Ghoshal;Tochi Raina","Shor in the City (Original Motion Picture Soundtrack)","Saibo",73,195253,0,0.619,0.429,2,-7.867,1,0.028,0.738,1.35e-05,0.136,0.545,90.058,4,"hip-hop"
51035,"3JkVYvxNoGf2HCWJo61462","Sidhu Moose Wala;Sunny Malton","No Name","Never Fold (feat. Sunny Malton)",74,183225,0,0.814,0.786,8,-5.178,0,0.232,0.069,0,0.0976,0.797,93.025,4,"hip-hop"
51036,"6FQQiTpYnfc5803p84bQp1","Anirudh Ravichander","Vikram (Original Motion Picture Soundtrack)","Vikram - Title Track",74,218823,0,0.638,0.842,7,-5.305,0,0.0524,0.174,0.000356,0.126,0.145,169.901,4,"hip-hop"
51037,"3Vb8KkT6Ub5fFGPYJCJyLh","Anirudh Ravichander","Vikram (Original Background Score)","Rolex Theme - Background Score",72,53247,0,0.61,0.925,8,-4.01,1,0.114,0.00804,0.767,0.131,0.442,101.992,4,"hip-hop"
51038,"5D507IC1VOAg7bKkmOblr6","Anirudh Ravichander;Adithya RK","Bae (From ""Don"")","Bae (From ""Don"")",71,242628,0,0.697,0.663,6,-7.246,1,0.0486,0.0701,1.04e-05,0.112,0.407,96.968,4,"hip-hop"
51039,"0MHiYjjcHNYM9KURa6NveF","Dabzee;SA","Manavaalan Thug (From ""Thallumaala"")","Manavaalan Thug - From ""Thallumaala""",72,200000,0,0.809,0.583,1,-8.771,1,0.0605,0.356,0,0.0622,0.478,96.049,4,"hip-hop"
51040,"209pScL6fUhISxcLWkB6rf","Anirudh Ravichander","Vikram (Original Background Score)","Lokiverse - Background Score",73,156330,0,0.64,0.86,7,-4.481,1,0.101,0.302,0.468,0.109,0.516,96.996,4,"hip-hop"
51041,"2vkNA9I029dTwX0y6d59Sc","Anirudh Ravichander;Anthony Daasan","Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",74,209032,0,0.827,0.717,11,-7.755,0,0.111,0.0908,0.000523,0.0511,0.772,123.987,4,"hip-hop"
51042,"4wCy7erulqUfFQNVaZBD9b","Anirudh Ravichander","Vikram (Original Motion Picture Soundtrack)","Once Upon a Time",72,143709,0,0.646,0.879,1,-3.668,1,0.0823,0.00659,0.0607,0.117,0.429,123.849,4,"hip-hop"
51043,"6eYsOcDdB5b6rTO5ubMxeV","Anirudh Ravichander;Jonita Gandhi","Private Party (From ""Don"")","Private Party (From ""Don"")",71,216774,0,0.862,0.886,10,-5.423,0,0.123,0.184,1.33e-06,0.0565,0.896,124.031,4,"hip-hop"
51044,"5WWplXimzIjlJiN2N7T9Q3","Anirudh Ravichander;Kamal Haasan","Pathala Pathala (From ""Vikram"")","Pathala Pathala (From ""Vikram"")",74,211384,0,0.826,0.779,0,-5.609,1,0.375,0.35,0,0.0657,0.936,130.091,4,"hip-hop"
51045,"6yvxu91deFKt3X1QoV6qMv","Anirudh Ravichander;Jonita Gandhi","Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Arabic Kuthu - Halamithi Habibo (From ""Beast"")",76,279677,0,0.608,0.757,2,-6.945,1,0.164,0.259,0.00216,0.259,0.625,124.078,4,"hip-hop"
51046,"6A6mDExVoAEJmc5JyVSQeK","Anirudh Ravichander","Life of Pazham (From ""Thiruchitrambalam"")","Life of Pazham (From ""Thiruchitrambalam"")",72,234514,0,0.503,0.665,7,-6.302,0,0.0801,0.124,0.000155,0.175,0.597,174.974,3,"hip-hop"
51047,"4HdzYTQiouB9BVYX7JOrhh","Anirudh Ravichander;Rokesh","Jalabulajangu (From ""Don"")","Jalabulajangu (From ""Don"")",71,202607,0,0.635,0.823,7,-5.437,0,0.153,0.0261,0,0.0481,0.457,151.047,4,"hip-hop"
51048,"1Hdz67JES35Z4h3Yd4PXvV","Anirudh Ravichander;Ramya Behra;Sahithi Chaganti","Prince (Tamil)","Bimbilikki Pilapi",71,247000,0,0.645,0.947,11,-7.239,0,0.238,0.426,2.26e-06,0.463,0.823,156.828,4,"hip-hop"
51049,"0xttqqTj7ZAGyVkfOYxQ4F","Anirudh Ravichander;Vijay Yesudas;Shweta Mohan","3 (Original Motion Picture Soundtrack)","Nee Paartha Vizhigal - The Touch of Love",70,264506,0,0.665,0.596,9,-6.969,0,0.0278,0.293,3.67e-05,0.247,0.644,110.055,4,"hip-hop"
51050,"27NovPIUIRrOZoCHxABJwK","Lil Nas X;Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","INDUSTRY BABY (feat. Jack Harlow)",86,212000,1,0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4,"hip-hop"
51051,"0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","MONTERO","THATS WHAT I WANT",87,143901,1,0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,4,"hip-hop"
51052,"3D0pmiK3zyF9PudyJ8mkor","AP Dhillon;Amari","Ma Belle","Ma Belle",70,160824,0,0.908,0.314,0,-9.614,1,0.116,0.0424,4.15e-05,0.0727,0.244,97.011,4,"hip-hop"
51053,"65c6VCikt7f5sAS1heoYQC","Bohemia;Sidhu Moose Wala","Same Beef","Same Beef",68,290360,0,0.779,0.854,9,-4.958,1,0.219,0.0462,0,0.21,0.379,91.992,4,"hip-hop"
51054,"3iICKiDTyIK5qoVl2hXB2f","AP Dhillon","Two Hearts Never Break The Same","Summer High",63,177391,0,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,"hip-hop"
51055,"4faDlXyZMSxEuxBdd5gDIz","AP Dhillon;Intense","Toxic","Toxic",69,184102,0,0.802,0.737,9,-4.306,1,0.0432,0.309,0,0.0815,0.577,116.955,4,"hip-hop"
51056,"1418IuVKQPTYqt7QNJ9RXN","King","Champagne Talk","Maan Meri Jaan",66,194653,0,0.698,0.505,6,-8.242,0,0.0356,0.354,0,0.0995,0.396,95.868,4,"hip-hop"
51057,"7m4CgL81VVIHaaiSxyH922","Yo Yo Honey Singh","Desi Kalakaar","Desi Kalakaar",69,253352,0,0.751,0.67,0,-4.587,1,0.267,0.0796,0.00018,0.0908,0.766,156.062,4,"hip-hop"
51058,"5gSVKG0R4xc8qtDIoyDNy8","AP Dhillon;Gurinder Gill;Money Musik","Not by Chance","Saada Pyaar",69,213626,0,0.743,0.655,7,-5.228,0,0.0866,0.0391,0,0.118,0.164,91.004,4,"hip-hop"
51059,"3GVkPk8mqxz0itaAriG1L7","XXXTENTACION","17","Everybody Dies In Their Nightmares",85,95466,1,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,"hip-hop"
51060,"27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","BILLIE EILISH.",89,99282,1,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,4,"hip-hop"
51061,"0l1i3nJ4aDMk0inxnvzYTz","Imran Khan","Amplifier","Amplifier",70,232906,0,0.727,0.714,2,-4.494,1,0.0872,0.0209,0,0.153,0.618,164.003,4,"hip-hop"
51062,"2JzZzZUQj3Qff7wapcbKjc","Wiz Khalifa;Charlie Puth","See You Again (feat. Charlie Puth)","See You Again (feat. Charlie Puth)",82,229525,0,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,"hip-hop"
51063,"6SPLYHHBN0dKGaoD2Jcccs","AP Dhillon","Two Hearts Never Break The Same","Hills",68,159942,0,0.779,0.331,1,-10.115,1,0.0794,0.411,0.00577,0.11,0.182,96.012,4,"hip-hop"
51064,"2gNMXJDKRmKWuevBGjN8wo","DIVINE","Punya Paap","3:59 AM",67,272197,1,0.669,0.588,2,-6.902,1,0.339,0.177,0,0.179,0.237,97.026,4,"hip-hop"
51065,"1QZRCi2Z1DQQaR6bGAzhtN","Yo Yo Honey Singh","Desi Kalakaar","Love Dose",69,224444,0,0.843,0.768,11,-4.554,0,0.117,0.256,0,0.614,0.662,139.998,4,"hip-hop"
